-0.8901,0.6403,053,053
-0.9001,0.6303,053,053
-0.9001,0.6203,053,053
-0.9001,0.6103,053,053
-0.9101,0.6003,053,053
-0.9101,0.5903,053,053
-0.9101,0.5803,053,053
-0.9101,0.5703,053,053
-0.9201,0.5603,053,053
-0.9201,0.5503,053,053
-0.9201,0.5403,054,054
-0.9201,0.5303,053,053
-0.9301,0.5203,053,053
-0.9301,0.5103,054,054
-0.9301,0.5003,054,054
-0.9301,0.4903,053,053
-0.9401,0.4803,053,053
-0.9401,0.4703,053,053
-0.9401,0.4603,054,054
-0.9401,0.4503,053,053
-0.9501,0.4403,054,054
-0.9501,0.4303,053,053
-0.9501,0.4203,053,053
-0.9501,0.4103,053,053
-0.9601,0.4003,054,054
-0.9601,0.3903,054,054
-0.9601,0.3803,053,053
-0.9601,0.3703,053,053
-0.9701,0.3603,053,053
-0.9701,0.3503,054,054
-0.9701,0.3403,053,053
-0.9701,0.3303,053,053
-0.9801,0.3203,053,053
-0.9801,0.3103,054,054
-0.9801,0.3003,053,053
-0.9801,0.2903,053,053
-0.9901,0.2803,053,053
-0.9901,0.2703,054,054
-0.9901,0.2603,053,053
-1.0001,0.2503,053,053
-1.0001,0.2403,054,054
-1.0001,0.2303,054,054
-1.0001,0.2203,053,053
-1.0101,0.2103,053,053
-1.0101,0.2003,054,054
-1.0101,0.1903,054,054
-1.0101,0.1803,053,053
-1.0101,0.1703,053,053
-1.0201,0.1603,054,054
-1.0201,0.1503,054,054
-1.0201,0.1403,054,054
-1.0201,0.1303,053,053
-1.0201,0.1203,053,053
-1.0301,0.1103,053,053
-1.0301,0.1003,054,054
-1.0301,0.0903,054,054
-1.0301,0.0803,053,053
-1.0301,0.0703,053,053
-1.0301,0.0603,053,053
-1.0401,0.0503,054,054
-1.0401,0.0403,054,054
-1.0401,0.0303,053,053
-1.0401,0.0203,053,053
-1.0401,0.0103,053,053
-1.0501,0.0003,054,054
-1.0501,-0.0097,574,574
-1.0501,-0.0197,554,554
-1.0501,-0.0297,535,535
-1.0601,-0.0397,515,515
-1.0601,-0.0497,595,595
-1.0601,-0.0597,576,576
-1.0601,-0.0697,556,556
-1.0701,-0.0797,533,533
-1.0701,-0.0897,517,517
-1.0701,-0.0997,597,597
-1.0701,-0.1097,577,577
-1.0701,-0.1197,558,558
-1.0701,-0.1297,538,538
-1.0701,-0.1397,518,518
-1.0701,-0.1497,598,598
-1.0701,-0.1597,579,579
-1.0801,-0.1697,559,559
-1.0801,-0.1797,539,539
-1.0801,-0.1897,520,520
-1.0801,-0.1997,500,500
-1.0901,-0.2097,597,597
-1.0901,-0.2197,577,577
-1.0901,-0.2297,558,558
-1.0901,-0.2397,538,538
-1.0901,-0.2497,518,518
-1.0901,-0.2597,598,598
-1.0901,-0.2697,579,579
-1.0901,-0.2797,559,559
-1.0901,-0.2897,539,539
-1.0901,-0.2997,520,520
-1.0901,-0.3097,500,500
-1.1001,-0.3197,500,500
-1.1001,-0.3297,598,598
-1.1001,-0.3397,579,579
-1.1001,-0.3497,559,559
-1.1001,-0.3597,539,539
-1.1101,-0.3697,520,520
-1.1101,-0.3797,500,500
-1.1101,-0.3897,500,500
-1.1101,-0.3997,500,500
-1.1101,-0.4097,597,597
-1.1101,-0.4197,577,577
-1.1101,-0.4297,558,558
-1.1201,-0.4397,538,538
-1.1201,-0.4497,518,518
-1.1201,-0.4597,598,598
-1.1201,-0.4697,579,579
-1.1201,-0.4797,559,559
-1.1201,-0.4897,539,539
-1.1201,-0.4997,520,520
-1.1301,-0.5097,500,500
-1.1301,-0.5197,500,500
-1.1301,-0.5297,500,500
-1.1301,-0.5397,500,500
-1.1301,-0.5497,500,500
-1.1401,-0.5597,598,598
-1.1401,-0.5697,579,579
-1.1401,-0.5797,559,559
-1.1401,-0.5897,539,539
-1.1401,-0.5997,520,520
-1.1401,-0.6097,500,500
-1.1501,-0.6197,500,500
-1.1501,-0.6297,500,500
-1.1501,-0.6397,500,500
-1.1501,-0.6497,500,500
-1.1501,-0.6597,500,500
-1.1501,-0.6697,500,500
-1.1501,-0.6797,500,500
-1.1501,-0.6897,500,500
-1.1501,-0.6997,500,500
-1.1501,-0.7097,500,500
-1.1501,-0.7197,500,500
-1.1501,-0.7297,500,500
-1.1501,-0.7397,598,598
-1.1601,-0.7497,500,500
-1.1601,-0.7597,500,500
-1.1601,-0.7697,500,500
-1.1601,-0.7797,520,520
-1.1601,-0.7897,500,500
-1.1601,-0.7997,500,500
-1.1601,-0.8097,500,500
-1.1601,-0.8197,500,500
-1.1701,-0.8297,500,500
-1.1701,-0.8397,500,500
-1.1701,-0.8497,500,500
-1.1701,-0.8597,500,500
-1.1701,-0.8697,500,500
-1.1701,-0.8797,520,520
-1.1701,-0.8897,500,500
-1.1701,-0.8997,500,500
-1.1701,-0.9097,500,500
-1.1801,-0.9197,598,598
-1.1801,-0.9297,500,500
-1.1801,-0.9397,500,500
-1.1801,-0.9497,500,500
-1.1801,-0.9597,500,500
-1.1801,-0.9697,520,520
-1.1801,-0.9797,500,500
-1.1801,-0.9897,500,500
-1.1801,-0.9997,500,500
-1.1801,-1.0097,500,500
-1.1801,-1.0197,598,598
-1.1801,-1.0297,579,579
-1.1801,-1.0397,559,559
-1.1801,-1.0497,539,539
-1.1801,-1.0597,520,520
-1.1901,-1.0697,500,500
-1.1901,-1.0797,500,500
-1.1901,-1.0897,500,500
-1.1901,-1.0997,500,500
-1.1901,-1.1097,500,500
-1.1901,-1.1197,500,500
-1.1901,-1.1297,500,500
-1.1901,-1.1397,500,500
-1.1901,-1.1497,500,500
-1.1901,-1.1597,500,500
-1.1901,-1.1697,598,598
-1.1901,-1.1797,579,579
-1.1901,-1.1897,559,559
-1.1901,-1.1997,539,539
-1.1901,-1.2097,520,520
-1.1901,-1.2197,500,500
-1.1901,-1.2297,500,500
-1.1901,-1.2397,500,500
-1.1901,-1.2497,500,500
-1.2001,-1.2597,500,500
-1.2001,-1.2697,500,500
-1.2001,-1.2797,500,500
-1.2001,-1.2897,500,500
-1.2001,-1.2997,500,500
-1.2001,-1.3097,500,500
-1.2001,-1.3197,500,500
-1.2001,-1.3297,500,500
-1.2001,-1.3397,598,598
-1.2001,-1.3497,579,579
-1.2101,-1.3597,500,500
-1.2101,-1.3697,500,500
-1.2101,-1.3797,520,520
-1.2101,-1.3897,500,500
-1.2101,-1.3997,500,500
-1.2101,-1.4097,500,500
-1.2101,-1.4197,500,500
-1.2101,-1.4297,500,500
-1.2101,-1.4397,500,500
-1.2101,-1.4497,500,500
-1.2101,-1.4597,500,500
-1.2101,-1.4697,500,500
-1.2101,-1.4797,500,500
-1.2101,-1.4897,598,598
-1.2101,-1.4997,579,579
-1.2201,-1.5097,500,500
-1.2201,-1.5197,500,500
-1.2201,-1.5297,520,520
-1.2201,-1.5397,500,500
-1.2201,-1.5497,500,500
-1.2201,-1.5597,500,500
-1.2201,-1.5697,500,500
-1.2201,-1.5797,500,500
-1.2201,-1.5897,500,500
-1.2201,-1.5997,500,500
-1.2201,-1.6097,500,500
-1.2201,-1.6197,500,500
-1.2201,-1.6297,500,500
-1.2201,-1.6397,500,500
-1.2201,-1.6497,500,500
-1.2201,-1.6597,500,500
-1.2201,-1.6697,500,500
-1.2201,-1.6797,500,500
-1.2201,-1.6897,500,500
-1.2201,-1.6997,500,500
-1.2201,-1.7097,500,500
-1.2201,-1.7197,500,500
-1.2201,-1.7297,500,500
-1.2201,-1.7397,500,500
-1.2201,-1.7497,500,500
-1.2201,-1.7597,598,598
-1.2201,-1.7697,579,579
-1.2201,-1.7797,559,559
-1.2201,-1.7897,539,539
-1.2201,-1.7997,520,520
-1.2201,-1.8097,500,500
-1.2201,-1.8197,500,500
-1.2201,-1.8297,500,500
-1.2101,-1.8397,500,500
-1.2101,-1.8497,500,500
-1.2101,-1.8597,500,500
-1.2101,-1.8697,500,500
-1.2101,-1.8797,500,500
-1.2101,-1.8897,500,500
-1.2101,-1.8997,500,500
-1.2101,-1.9097,500,500
-1.2101,-1.9197,500,500
-1.2101,-1.9297,500,500
-1.2101,-1.9397,500,500
-1.2101,-1.9497,520,520
-1.2101,-1.9597,539,539
-1.2101,-1.9697,559,559
-1.2101,-1.9797,579,579
-1.2101,-1.9897,598,598
-1.2101,-1.9997,500,500
-1.2101,-2.0097,500,500
-1.2101,-2.0197,500,500
-1.2001,-2.0297,520,520
-1.2001,-2.0397,539,539
-1.2001,-2.0497,559,559
-1.2001,-2.0597,579,579
-1.2001,-2.0697,598,598
-1.2001,-2.0797,500,500
-1.2001,-2.0897,500,500
-1.2001,-2.0997,500,500
-1.2001,-2.1097,500,500
-1.2001,-2.1197,520,520
-1.1901,-2.1297,539,539
-1.1901,-2.1397,559,559
-1.1901,-2.1497,579,579
-1.1901,-2.1597,598,598
-1.1901,-2.1697,500,500
-1.1901,-2.1797,500,500
-1.1901,-2.1897,500,500
-1.1901,-2.1997,500,500
-1.1901,-2.2097,500,500
-1.1801,-2.2197,520,520
-1.1801,-2.2297,539,539
-1.1801,-2.2397,559,559
-1.1801,-2.2497,579,579
-1.1801,-2.2597,598,598
-1.1801,-2.2697,500,500
-1.1801,-2.2797,500,500
-1.1801,-2.2897,500,500
-1.1801,-2.2997,500,500
-1.1801,-2.3097,500,500
-1.1801,-2.3197,500,500
-1.1801,-2.3297,520,520
-1.1701,-2.3397,539,539
-1.1701,-2.3497,559,559
-1.1701,-2.3597,579,579
-1.1701,-2.3697,598,598
-1.1701,-2.3797,500,500
-1.1701,-2.3897,500,500
-1.1601,-2.3997,520,520
-1.1601,-2.4097,539,539
-1.1601,-2.4197,559,559
-1.1601,-2.4297,579,579
-1.1601,-2.4397,598,598
-1.1601,-2.4497,518,518
-1.1601,-2.4597,538,538
-1.1501,-2.4697,558,558
-1.1501,-2.4797,577,577
-1.1501,-2.4897,597,597
-1.1501,-2.4997,517,517
-1.1501,-2.5097,536,536
-1.1501,-2.5197,556,556
-1.1501,-2.5297,576,576
-1.1401,-2.5397,595,595
-1.1401,-2.5497,515,515
-1.1401,-2.5597,535,535
-1.1401,-2.5697,554,554
-1.1401,-2.5797,574,574
-1.1301,-2.5897,594,594
-1.1301,-2.5997,513,513
-1.1301,-2.6097,533,533
-1.1301,-2.6197,553,553
-1.1301,-2.6297,500,500
-1.1301,-2.6397,520,520
-1.1201,-2.6497,539,539
-1.1201,-2.6597,559,559
-1.1201,-2.6697,579,579
-1.1201,-2.6797,598,598
-1.1101,-2.6897,500,500
-1.1101,-2.6997,520,520
-1.1101,-2.7097,539,539
-1.1101,-2.7197,559,559
-1.1101,-2.7297,579,579
-1.1001,-2.7397,598,598
-1.1001,-2.7497,518,518
-1.1001,-2.7597,538,538
-1.0901,-2.7697,558,558
-1.0901,-2.7797,577,577
-1.0901,-2.7897,597,597
-1.0901,-2.7997,517,517
-1.0801,-2.8097,536,536
-1.0801,-2.8197,556,556
-1.0701,-2.8297,576,576
-1.0701,-2.8397,595,595
-1.0701,-2.8497,515,515
-1.0601,-2.8597,535,535
-1.0601,-2.8697,554,554
-1.0501,-2.8797,574,574
-1.0501,-2.8897,594,594
-1.0501,-2.8997,513,513
-1.0401,-2.9097,535,535
-1.0401,-2.9197,554,554
-1.0401,-2.9297,574,574
-1.0301,-2.9397,594,594
-1.0301,-2.9497,513,513
-1.0201,-2.9597,574,574
-1.0201,-2.9697,594,594
-1.0201,-2.9797,513,513
-1.0201,-2.9897,553,553
-1.0201,-2.9997,513,513
-1.0101,-3.0097,553,553
-1.0101,-3.0197,513,513
-1.0001,-3.0297,553,553
-1.0001,-3.0397,513,513
-1.0001,-3.0497,533,533
-1.0001,-3.0597,593,593
-0.9901,-3.0697,574,574
-0.9801,-3.0797,555,555
-0.9801,-3.0897,515,515
-0.9801,-3.0997,575,575
-0.9801,-3.1097,514,514
-0.9701,-3.1197,516,516
-0.9601,-3.1297,597,597
-0.9601,-3.1397,533,533
-0.9501,-3.1497,538,538
-0.9501,-3.1597,533,533
-0.9401,-3.1697,553,553
-0.9301,-3.1797,559,559
-0.9301,-3.1897,533,533
-0.9201,-3.1997,553,553
-0.9101,-3.2097,579,579
-0.9001,-3.2197,598,598
-0.8901,-3.2297,518,518
-0.8801,-3.2397,520,520
-0.8701,-3.2497,520,520
-0.8601,-3.2497,579,579
-0.8501,-3.2597,598,598
-0.8401,-3.2697,518,518
-0.8301,-3.2697,557,557
-0.8201,-3.2797,577,577
-0.8101,-3.2897,596,596
-0.8001,-3.2897,536,536
-0.7901,-3.2997,555,555
-0.7801,-3.3097,574,574
-0.7701,-3.3197,594,594
-0.7601,-3.3197,533,533
-0.7501,-3.3297,553,553
-0.7401,-3.3397,513,513
-0.7301,-3.3397,553,553
-0.7201,-3.3497,513,513
-0.7101,-3.3597,553,553
-0.7001,-3.3597,594,594
-0.6901,-3.3697,513,513
-0.6801,-3.3697,553,553
-0.6701,-3.3797,513,513
-0.6601,-3.3797,553,553
-0.6501,-3.3897,513,513
-0.6401,-3.3897,553,553
-0.6301,-3.3997,594,594
-0.6201,-3.4097,513,513
-0.6101,-3.4097,553,553
-0.6001,-3.4097,533,533
-0.5901,-3.4197,553,553
-0.5801,-3.4197,533,533
-0.5701,-3.4297,553,553
-0.5601,-3.4297,514,514
-0.5501,-3.4297,554,554
-0.5401,-3.4397,573,573
-0.5301,-3.4397,533,533
-0.5201,-3.4497,513,513
-0.5101,-3.4497,594,594
-0.5001,-3.4597,553,553
-0.4901,-3.4597,533,533
-0.4801,-3.4597,513,513
-0.4701,-3.4697,533,533
-0.4601,-3.4697,573,573
-0.4501,-3.4797,533,533
-0.4401,-3.4797,513,513
-0.4301,-3.4797,594,594
-0.4201,-3.4897,574,574
-0.4101,-3.4897,553,553
-0.4001,-3.4997,533,533
-0.3901,-3.4997,513,513
-0.3801,-3.5097,513,513
-0.3701,-3.5097,553,553
-0.3601,-3.5097,533,533
-0.3501,-3.5197,573,573
-0.3401,-3.5197,553,553
-0.3301,-3.5197,513,513
-0.3201,-3.5297,553,553
-0.3101,-3.5297,533,533
-0.3001,-3.5297,513,513
-0.2901,-3.5397,553,553
-0.2801,-3.5397,533,533
-0.2701,-3.5397,513,513
-0.2601,-3.5497,553,553
-0.2501,-3.5497,513,513
-0.2401,-3.5497,553,553
-0.2301,-3.5597,533,533
-0.2201,-3.5597,513,513
-0.2101,-3.5597,553,553
-0.2001,-3.5697,513,513
-0.1901,-3.5797,553,553
-0.1801,-3.5797,533,533
-0.1701,-3.5897,513,513
-0.1601,-3.5897,593,593
-0.1501,-3.5897,553,553
-0.1401,-3.5997,533,533
-0.1301,-3.5997,593,593
-0.1201,-3.5997,553,553
-0.1101,-3.6097,533,533
-0.1001,-3.6097,593,593
-0.0901,-3.6197,553,553
-0.0801,-3.6197,533,533
-0.0701,-3.6297,513,513
-0.0601,-3.6397,573,573
-0.0501,-3.6397,533,533
-0.0401,-3.6397,573,573
-0.0301,-3.6497,533,533
-0.0201,-3.6597,573,573
-0.0101,-3.6697,513,513
-0.0001,-3.6797,573,573
0.0099,-3.6797,053,053
0.0199,-3.6897,052,052
0.0299,-3.6997,053,053
0.0399,-3.6997,053,053
0.0499,-3.7097,053,053
0.0599,-3.7097,053,053
0.0699,-3.7197,053,053
0.0799,-3.7297,053,053
0.0899,-3.7297,053,053
0.0999,-3.7397,053,053
0.1099,-3.7397,053,053
0.1199,-3.7497,053,053
0.1299,-3.7497,053,053
0.1399,-3.7597,053,053
0.1499,-3.7597,053,053
0.1599,-3.7697,053,053
0.1699,-3.7697,053,053
0.1799,-3.7797,053,053
0.1899,-3.7797,053,053
0.1999,-3.7897,053,053
0.2099,-3.7897,053,053
0.2199,-3.7997,053,053
0.2299,-3.7997,053,053
0.2399,-3.8097,053,053
0.2499,-3.8197,053,053
0.2599,-3.8197,053,053
0.2699,-3.8197,053,053
0.2799,-3.8297,053,053
0.2899,-3.8297,053,053
0.2999,-3.8397,053,053
0.3099,-3.8497,054,054
0.3199,-3.8497,053,053
0.3299,-3.8597,053,053
0.3399,-3.8697,053,053
0.3499,-3.8697,053,053
0.3599,-3.8797,053,053
0.3699,-3.8897,053,053
0.3799,-3.8897,053,053
0.3899,-3.8897,053,053
0.3999,-3.8997,053,053
0.4099,-3.8997,053,053
0.4199,-3.9097,054,054
0.4299,-3.9097,053,053
0.4399,-3.9097,057,057
0.4499,-3.9197,053,053
0.4599,-3.9297,053,053
0.4699,-3.9297,055,055
0.4799,-3.9397,053,053
0.4899,-3.9397,054,054
0.4999,-3.9497,054,054
0.5099,-3.9497,053,053
0.5199,-3.9597,053,053
0.5299,-3.9597,053,053
0.5399,-3.9697,053,053
0.5499,-3.9697,053,053
0.5599,-3.9797,053,053
0.5699,-3.9797,053,053
0.5799,-3.9897,053,053
0.5899,-3.9897,053,053
0.5999,-3.9997,053,053
0.6099,-3.9997,053,053
0.6199,-4.0097,053,053
0.6299,-4.0097,053,053
0.6399,-4.0197,053,053
0.6499,-4.0197,053,053
0.6599,-4.0297,053,053
0.6699,-4.0397,053,053
0.6799,-4.0397,053,053
0.6899,-4.0497,053,053
0.6999,-4.0497,053,053
0.7099,-4.0597,053,053
0.7199,-4.0697,053,053
0.7299,-4.0697,053,053
0.7399,-4.0797,053,053
0.7499,-4.0797,053,053
0.7599,-4.0897,053,053
0.7699,-4.0897,053,053
0.7799,-4.0997,053,053
0.7899,-4.1097,053,053
0.7999,-4.1197,053,053
0.8099,-4.1197,053,053
0.8199,-4.1297,053,053
0.8299,-4.1297,053,053
0.8399,-4.1397,053,053
0.8499,-4.1397,053,053
0.8599,-4.1497,053,053
0.8699,-4.1597,053,053
0.8799,-4.1597,053,053
0.8899,-4.1697,053,053
0.8999,-4.1797,053,053
0.9099,-4.1797,053,053
0.9199,-4.1897,053,053
0.9299,-4.1897,053,053
0.9399,-4.1997,053,053
0.9499,-4.1997,053,053
0.9599,-4.2097,053,053
0.9699,-4.2097,053,053
0.9799,-4.2197,053,053
0.9899,-4.2197,055,055
0.9999,-4.2297,053,053
1.0099,-4.2297,054,054
1.0199,-4.2397,053,053
1.0299,-4.2397,053,053
1.0399,-4.2497,053,053
1.0499,-4.2497,053,053
1.0599,-4.2597,053,053
1.0699,-4.2697,053,053
1.0799,-4.2697,053,053
1.0899,-4.2797,053,053
1.0999,-4.2797,053,053
1.1099,-4.2897,053,053
1.1199,-4.2897,053,053
1.1299,-4.2997,053,053
1.1399,-4.2997,053,053
1.1499,-4.2997,053,053
1.1599,-4.3097,053,053
1.1699,-4.3097,053,053
1.1799,-4.3197,053,053
1.1899,-4.3197,053,053
1.1999,-4.3197,053,053
1.2099,-4.3297,053,053
1.2199,-4.3297,053,053
1.2299,-4.3397,053,053
1.2399,-4.3397,053,053
1.2499,-4.3497,053,053
1.2599,-4.3497,053,053
1.2699,-4.3497,053,053
1.2799,-4.3597,053,053
1.2899,-4.3597,053,053
1.2999,-4.3697,053,053
1.3099,-4.3697,053,053
1.3199,-4.3797,053,053
1.3299,-4.3797,053,053
1.3399,-4.3797,053,053
1.3499,-4.3897,053,053
1.3599,-4.3897,053,053
1.3699,-4.3997,053,053
1.3799,-4.3997,053,053
1.3899,-4.4097,056,056
1.3999,-4.4097,053,053
1.4099,-4.4097,053,053
1.4199,-4.4197,055,055
1.4299,-4.4297,055,055
1.4399,-4.4297,054,054
1.4499,-4.4397,054,054
1.4599,-4.4397,054,054
1.4699,-4.4397,053,053
1.4799,-4.4497,053,053
1.4899,-4.4497,053,053
1.4999,-4.4497,054,054
1.5099,-4.4497,053,053
1.5199,-4.4597,053,053
1.5299,-4.4597,053,053
1.5399,-4.4597,054,054
1.5499,-4.4597,054,054
1.5599,-4.4597,053,053
1.5699,-4.4597,053,053
1.5799,-4.4597,053,053
1.5899,-4.4597,053,053
1.5999,-4.4597,054,054
1.6099,-4.4597,053,053
1.6199,-4.4597,053,053
1.6299,-4.4597,053,053
1.6399,-4.4697,053,053
1.6499,-4.4697,053,053
1.6599,-4.4697,053,053
1.6699,-4.4697,053,053
1.6799,-4.4697,053,053
1.6899,-4.4697,053,053
1.6999,-4.4697,054,054
1.7099,-4.4697,054,054
1.7199,-4.4697,054,054
1.7299,-4.4697,055,055
1.7399,-4.4697,055,055
1.7499,-4.4797,055,055
1.7599,-4.4797,056,056
1.7699,-4.4797,056,056
1.7799,-4.4797,056,056
1.7899,-4.4797,057,057
1.7999,-4.4797,057,057
1.8099,-4.4797,057,057
1.8199,-4.4797,058,058
1.8299,-4.4797,058,058
1.8399,-4.4797,058,058
1.8499,-4.4897,058,058
1.8599,-4.4897,059,059
1.8699,-4.4897,059,059
1.8799,-4.4897,059,059
1.8899,-4.4897,050,050
1.8999,-4.4897,050,050
1.9099,-4.4897,050,050
1.9199,-4.4897,050,050
1.9299,-4.4897,050,050
1.9399,-4.4897,050,050
1.9499,-4.4897,050,050
1.9599,-4.4997,050,050
1.9699,-4.4997,050,050
1.9799,-4.4997,050,050
1.9899,-4.4997,050,050
1.9999,-4.4997,050,050
2.0099,-4.4997,050,050
2.0199,-4.4997,050,050
2.0299,-4.4997,050,050
2.0399,-4.4997,050,050
2.0499,-4.4997,050,050
2.0599,-4.4997,050,050
2.0699,-4.4997,050,050
2.0799,-4.4997,050,050
2.0899,-4.5097,059,059
2.0999,-4.5097,059,059
2.1099,-4.5097,059,059
2.1199,-4.4997,058,058
2.1299,-4.4997,058,058
2.1399,-4.4997,058,058
2.1499,-4.4997,058,058
2.1599,-4.4997,057,057
2.1699,-4.4997,057,057
2.1799,-4.4897,057,057
2.1899,-4.4897,056,056
2.1999,-4.4897,056,056
2.2099,-4.4897,056,056
2.2199,-4.4897,055,055
2.2299,-4.4797,055,055
2.2399,-4.4797,055,055
2.2499,-4.4797,054,054
2.2599,-4.4797,054,054
2.2699,-4.4697,054,054
2.2799,-4.4697,053,053
2.2899,-4.4697,053,053
2.2999,-4.4697,054,054
2.3099,-4.4697,054,054
2.3199,-4.4697,054,054
2.3299,-4.4697,053,053
2.3399,-4.4697,053,053
2.3499,-4.4597,053,053
2.3599,-4.4597,053,053
2.3699,-4.4597,053,053
2.3799,-4.4597,053,053
2.3899,-4.4597,054,054
